username,date,tweet,hashtags,link
Censored7770,3/30/2022 4:24,"Dans les essais de Pfizer, + de personnes sont décédées dans le groupe vacciné que dans le groupe placebo.  Il faut 22 000 vaccins pour sauver 1 vie du COVID  Steve Kirsch : ""Vous avez donc tué 150 000 personnes pour peut-être sauver 10 000 vies.""   Source: https://t.co/QfQiZU34ht  https://t.co/pzQOQsEiQN",[],https://twitter.com/Censored7770/status/1508993562230214656
ArchAngless,3/30/2022 4:24,"4th COVID shot recommended for 50+ recommended by CDC CDC recommends additional booster of Pfizer-BioNTech, Moderna Covid-19 vaccine for adults 50 and older  https://t.co/vVCLoQnofP via @politico",[],https://twitter.com/ArchAngless/status/1508993461164417027
Aliky91973411,3/30/2022 4:23,@kellykreads @realDailyWire I have permanent damage to my body and head. After the 1st Pfizer vaccine my body doesn’t stop shaking,[],https://twitter.com/Aliky91973411/status/1508993223313743877
indiecratublic1,3/30/2022 4:21,"i mean, maybe. but they've already been pushing Pfizer w/ the vaccine and its other products and Ritlecitinib won't hit the market until 2025. plus, JPS announced her alopecia back in 2018... anyway, i no longer think this was staged. that Masonic sign was a get out of jail plea.",[],https://twitter.com/indiecratublic1/status/1508992903170908170
CrweWorld,3/30/2022 4:21,&amp;nbsp;Pfizer and BioNTech Receive Expanded U.S. Emergency Use Authorization for an Additional COVID-19 Vaccine Boost  https://t.co/kiPdn0QjqB,[],https://twitter.com/CrweWorld/status/1508992707150053376
Aliky91973411,3/30/2022 4:20,@kellykreads @realDailyWire Everyone needs this. Did u hear Pfizer came out with a 4th vaccine?? Please no one get this I got a lawyer to fight for vaccine injury it’s been 1 year I had to relearn how to walk talk and I lost a good part of my memory. I can’t remember yesterday don’t know anything,[],https://twitter.com/Aliky91973411/status/1508992567798644737
Crete7777,3/30/2022 4:20,@MeetJess @JasonMerrick1 Yeah I'm sure it has nothing to do with the vaccines are all that information that Pfizer put out about how dangerous they are. Yeah you're totally right it's covid why didn't I think of that. You're so smart thank you,[],https://twitter.com/Crete7777/status/1508992540086730755
antilibRU12,3/30/2022 4:19,"Released documents showed that Pfizer scientists put the national death rate from the Vaccine at 3%. My God Americans, that’s 10,500,000 deaths, so why did they even vaccinate people???",[],https://twitter.com/antilibRU12/status/1508992274130219010
Vaccinologist,3/30/2022 4:19,Safety data to support this for the Moderna vaccine was informed by experience with the Pfizer vaccine and a separate study of 120 adults who received a Moderna booster after receiving a two-dose Pfizer primary series and booster. Immunogenicity data also came from Israel. (4/4),[],https://twitter.com/Vaccinologist/status/1508992253401964545
Vaccinologist,3/30/2022 4:19,"The safety data to support this was real-world data from Israel. For the Pfizer BioNTech vaccine, data on 700,000 adults 18 &amp; up who received a 2nd booster at least 4 months later showed no new safety concerns. (3/4)",[],https://twitter.com/Vaccinologist/status/1508992251745247235
Vaccinologist,3/30/2022 4:19,Booster #2 of Pfizer or Moderna's COVID-19 vaccine was authorized by US FDA for adults 50 &amp; up or people with moderate-severe immunocompromising conditions i.e. solid organ transplant or those living with conditions considered to have an equivalent level of immunocompromise (1/4),[],https://twitter.com/Vaccinologist/status/1508992248201068546
Transparent1111,3/30/2022 4:19,"@jerry4nape Pfizer thought this mRNA vaccine was ""counterintuitive"" because they had ""multiple technologies available that could deliver a vaccine"".  Many were hurt/many died with this reckless/irresponsible decision. Here's a pro/triple vax doctor. He's not happy.  https://t.co/PYqDmlzK1V",[],https://twitter.com/Transparent1111/status/1508992195314999297
GranataLLC,3/30/2022 4:18,"For those interested in reading the #Pfizer document themselves, here is the summary.   The fact that after these findings this vaccine was approved is hard to believe:   https://t.co/TyCpcsSrtu",['pfizer'],https://twitter.com/GranataLLC/status/1508992139161706506
BobbieScarlett,3/30/2022 4:17,All side effects from the #Pfizer and #Moderna vaccines will be attributed to long covid.,"['pfizer', 'moderna']",https://twitter.com/BobbieScarlett/status/1508991730661552129
Crete7777,3/30/2022 4:16,@JasonMerrick1 @kyenta_m You're sure it's from that though right where's your proof hypocrite. How many vaccines does she have? Have you read the Pfizer reports? You're saying this without any proof of anything it's hearsay just like the fake news. Are paid provocateur of BS,[],https://twitter.com/Crete7777/status/1508991582631989256
ktdonnelly,3/30/2022 4:15,"CDC recommends additional booster of Pfizer-BioNTech, Moderna Covid-19 vaccine for adults 50 and older  https://t.co/XmMeB5Q04F via @politico",[],https://twitter.com/ktdonnelly/status/1508991376779882504
collis68,3/30/2022 4:12,@VABVOX Yes. Getting shot #6 Friday (will be my 4th Pfizer shot but also had two Moderna shots in 2021 ~ long story). Already had Covid-19 in January 2022 but symptoms were mild. Vaccines work.,[],https://twitter.com/collis68/status/1508990491072897034
NickytaLeb,3/30/2022 4:10,@dmitry_v_m That's the plan.  Moderna and Pfizer want to be able to ditch the Omicron vaccine and sell the 2019-strain shots just like they ditched the Delta plans when Omicron arrived.,[],https://twitter.com/NickytaLeb/status/1508989940536946691
LinVanOevelen,3/30/2022 4:09,@_xhmko_ Antivaxxers arguing against getting a COVID vaccine. Which puts people at more risk of significant COVID symptoms. One of which is erectile dysfunction. Pfizer own Viagra. Coincidence?,[],https://twitter.com/LinVanOevelen/status/1508989854587109376
poisxo,3/30/2022 4:09,"If the vaccine worked, you wouldn’t need a booster or mask. If the mask worked, you wouldn’t need the vaccine or a booster #Pfizer",['pfizer'],https://twitter.com/poisxo/status/1508989662051844096
K9FCR,3/30/2022 4:08,"a lone document was released on 24 March. This document↓ was a request by Pfizer for priority review, i.e. they were seeking licensure of the vaccine in May 2021.   https://t.co/7ZOpNU2NpH",[],https://twitter.com/K9FCR/status/1508989514420977664
XureCS,3/30/2022 4:08,"@mike_against He had viral pneumonia. You don't get viral pneumonia from the vaccine, because, surprise surprise, there aren't any of the diseases in the Pfizer or Moderna shots, because they're both mRNA vaccines. You can tell its Pfizer/Moderna because of the 2nd shot.   Use logic next time!",[],https://twitter.com/XureCS/status/1508989396007063555
RetroRuth127,3/30/2022 4:07,@VABVOX I’m 69 and will likely take the second booster.  Had two many side effects on my two vaccine shots of Moderna so took a booster of Pfizer.  Haven’t had second booster yet. Hoping mixing increases immunity yet read sticking to one is generally better,[],https://twitter.com/RetroRuth127/status/1508989300246867968
digvijaya_28,3/30/2022 4:06,"The only vaccine approved as of now for this age group is the Pfizer which is being given 3 weeks apart in various parts of the western world, the Middle East has also now approved the same . 2/n   #CovidIsNotOver  #COVID  @PMOIndia  @narendramodi","['covidisnotover', 'covid']",https://twitter.com/digvijaya_28/status/1508989127026679810
htTweets,3/30/2022 4:04,"U.S. regulators cleared second booster doses of #Covid19 vaccine from Moderna and Pfizer-BioNTech for adults 50 and older, making millions more people eligible for the shots    https://t.co/bwfhrkiYTn",['covid19'],https://twitter.com/htTweets/status/1508988478406950916
YourMaskNoWork,3/30/2022 4:03,"@John28500101 @Karejo69 @arubabeachman @doc_singing It's generic, so they wouldn't make as much as they did with the vaccines. They get over three grand for one round of remdesivir, compare with a few bucks for ivermectin. Pfizer made at least $100 billion on the vaccines so far.",[],https://twitter.com/YourMaskNoWork/status/1508988336131747847
DoctorsOverseas,3/30/2022 4:03,"FDA approves fourth shot of Pfizer, Moderna, vaccines for over 50s   https://t.co/03AkQEONpr",[],https://twitter.com/DoctorsOverseas/status/1508988167067734018
zegaracr,3/30/2022 4:02,@thatsnotmine125 Did you read actual C0vid vaccine study from Pfizer? Can you explain 4:1 disbalance?  https://t.co/ISLVisPQgs,[],https://twitter.com/zegaracr/status/1508988043772018690
jdo8302,3/30/2022 4:02,CDC recommends fourth Pfizer and Moderna #Covid #vaccine doses for #people age 50 and #older #oldpeople #health #taxtherich   https://t.co/sHFMUGXhlg,"['covid', 'vaccine', 'people', 'older', 'oldpeople', 'health', 'taxtherich']",https://twitter.com/jdo8302/status/1508987955775369223
alexrichardson8,3/30/2022 4:02,"Another Moderna and Pfizer booster now available for folks 50+ or immunocompromised! Yes, it’s frustrating that we’re still vaccinated against old strains, yes, I hope our vaccines improve to fit the current variants, or better yet are nasal 🤞🏻 AND you should still get it.",[],https://twitter.com/alexrichardson8/status/1508987899768807424
mpc_xetts,3/30/2022 4:00,"@Mawk109 Tell me, what purpose would releasing a search list to the public have served? The list is a catch all based on all vaccines, not specific to pfizer",[],https://twitter.com/mpc_xetts/status/1508987602795655169
wttw,3/30/2022 4:00,The Food and Drug Administration’s decision opens a fourth dose of the Pfizer or Moderna vaccines to those 50 and over who are at least four months removed from their previous booster.   https://t.co/n3CE2qHz98,[],https://twitter.com/wttw/status/1508987378479910916
DrGerritsen,3/30/2022 3:58,"@GlendonCarter @magpiesaid @rosecomfrey @NZStuff @ChrisPenknz Completely agree Glendon, but as raised in the article: vaccine experts have previously warned Casey’s symptoms were not related to the Pfizer vaccine at all, and that a Givealittle page created for her was a “scam”.",[],https://twitter.com/DrGerritsen/status/1508987019875127300
InnesFrances,3/30/2022 3:58,"Scott Morrison insists ‘every effort’ was made to get vaccines, despite Greg Hunt missing Pfizer meeting.  When asked if Hunt was right not to attend meeting, prime minister says: ‘I’ll let others make those judgments’. Current corrupt PM, making decisions but never owning them!",[],https://twitter.com/InnesFrances/status/1508986944973258752
RachelEph77,3/30/2022 3:57,"@ShihabSJoi @Dam1anSchofield @annabelbacon @GirlGiada @cbch54898101 The documents Pfizer released shows in the first few months they had a reported 42,000 adverse events of which 2.9% (1,223) ended in death and 11,000 outcomes were unknown.  Calling the vaccine a cure is a huge stretch as it only ""provides some protection from severe symptoms""",[],https://twitter.com/RachelEph77/status/1508986867026317313
baade_lisa,3/30/2022 3:57,"Moderna : Two 25-microgram doses of its Covid-19 vaccine for children ages 6 months to 5 years.  (Pfizer has 30-microgram doses for adults and it's toxic) ...  Anyone else have issues with injecting this into BABIES?   Also Moderna : 1 in 19,000 teens with myo/pericarditis.",[],https://twitter.com/baade_lisa/status/1508986627196358658
NewsHour,3/30/2022 3:57,The U.S. Food and Drug Administration and the Centers for Disease Control and Prevention endorsed a second booster shot of the Pfizer or Moderna vaccines for those over 50. It also applies to younger people with badly weakened immune systems.  https://t.co/5S15HJ7QvY,[],https://twitter.com/NewsHour/status/1508986620682379265
InnesFrances,3/30/2022 3:55,"Pfizer urged AU to get proactive and get vaccine supplies contracted and position ready for a robust rollout program. What did the snake oil salesmen do? They sent not sci/clinical experts, but a bunch of inept marketing hacks to 'hustle' Pfizer on price!  https://t.co/r6ur5KmwE2",[],https://twitter.com/InnesFrances/status/1508986309267714049
Kat_Mon_,3/30/2022 3:55,📣Review @moderna_tx &amp; @pfizer data NOW📣 Vaccines are our best protection against BA.2 💉👶❤️ WHY WOULD WE WAIT ANY LONGER? #ImmunizeUnder5s @FDACBER @DrCaliff_FDA @CDCDirector @SenTinaSmith @amyklobuchar @AAPDelMonte @AmerAcadPeds,['immunizeunder5s'],https://twitter.com/Kat_Mon_/status/1508986216078876676
cnnphilippines,3/30/2022 3:55,"The US FDA has authorized additional booster doses of the Pfizer and Moderna vaccines for adults 50 and older — and now, many people in that group are wondering whether to get that dose now or later.  https://t.co/Hy1cXbRrM1",[],https://twitter.com/cnnphilippines/status/1508986142011826178
WybornLee,3/30/2022 3:53,On and on and on the bullshit hero’s going! CDC recommends fourth Pfizer and Moderna Covid vaccine doses for people age 50 and older  https://t.co/EBi6VeaNvo,[],https://twitter.com/WybornLee/status/1508985820971102214
rockyhansom3,3/30/2022 3:51,"@MattH_4America Got 3 Pfizer.. no more. Might wait for Corbevax for my forth. Covid and long Covid is real. But 2-4 month efficacy of an alpha strain vaccine is not enough and not sustainable to ge vac'd quarterly. Need a better solution, or at least an updated one.",[],https://twitter.com/rockyhansom3/status/1508985325846151168
Tito10464327,3/30/2022 3:49,"🤬🤬🤬  NEW - FDA has authorized ""emergency use"" of a ""second booster"" i.e. 4th injection of Pfizer and Moderna's mRNA vaccines for people 50 years of age and older.  @disclosetv",[],https://twitter.com/Tito10464327/status/1508984773712265220
iChinadian,3/30/2022 3:48,U.S. officials authorize 4th dose of Pfizer COVID-19 shot for Americans 50 and up | CBC News  https://t.co/99RYN4JRVE #Comirnaty #PfizerVaccine #COVID19 #COVID_19 #COVIDVaccine #COVID19Vaccine #BoosterShot #BoosterShots,"['comirnaty', 'pfizervaccine', 'covid19', 'covid_19', 'covidvaccine', 'covid19vaccine', 'boostershot', 'boostershots']",https://twitter.com/iChinadian/status/1508984388691783681
CARoberson12,3/30/2022 3:47,"Out of those adverse effects, 1,223 people died. That means 2.9 percent of people who suffered an adverse event from the Pfizer vaccine died as a result of the vaccine. That is a rate of 1 in 34 people.",[],https://twitter.com/CARoberson12/status/1508984280331931649
scjr14312,3/30/2022 3:47,"@TheRobertLemay @TigerlillySusan @PeterHotez @Slate @pfizer Btw, what you’re complaining about was enacted by Alex Azar under the Trump admin. That’s your buddy. Take it up with him. Having said that, it doesn’t change the fact the vaccines are safe. Nothing is 100% in life and that includes any drug/vaccine.",[],https://twitter.com/scjr14312/status/1508984164179140614
FightTheCorupt,3/30/2022 3:45,@CPHO_Canada The Pfizer clinical data revealed spontaneous birth and embryo death related to the vaccine. You have to be arrested for criminal misinformation.!!!!!!,[],https://twitter.com/FightTheCorupt/status/1508983685198102536
